Model,MSO44B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,125000
Zero Index,62499.00000000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,0.00000000e+00
yPosition,-1.10000000e+00

Labels,
TIME,CH3
7.78480000e-06,-7.00000000e-03
7.78496000e-06,-7.00000000e-03
7.78512000e-06,-7.00000000e-03
7.78528000e-06,-5.00000000e-03
7.78544000e-06,-5.00000000e-03
7.78560000e-06,-5.00000000e-03
7.78576000e-06,-5.00000000e-03
7.78592000e-06,-5.00000000e-03
7.78608000e-06,-5.00000000e-03
7.78624000e-06,-5.00000000e-03
7.78640000e-06,-7.00000000e-03
7.78656000e-06,-7.00000000e-03
7.78672000e-06,-7.00000000e-03
7.78688000e-06,-7.00000000e-03
7.78704000e-06,-7.00000000e-03
7.78720000e-06,-5.00000000e-03
7.78736000e-06,-5.00000000e-03
7.78752000e-06,-5.00000000e-03
7.78768000e-06,-5.00000000e-03
7.78784000e-06,-5.00000000e-03
7.78800000e-06,-5.00000000e-03
7.78816000e-06,-5.00000000e-03
7.78832000e-06,-5.00000000e-03
7.78848000e-06,-5.00000000e-03
7.78864000e-06,-5.00000000e-03
7.78880000e-06,-5.00000000e-03
7.78896000e-06,-5.00000000e-03
7.78912000e-06,-5.00000000e-03
7.78928000e-06,-5.00000000e-03
7.78944000e-06,-5.00000000e-03
7.78960000e-06,-5.00000000e-03
7.78976000e-06,-5.00000000e-03
7.78992000e-06,-5.00000000e-03
7.79008000e-06,-5.00000000e-03
7.79024000e-06,-5.00000000e-03
7.79040000e-06,-5.00000000e-03
7.79056000e-06,-5.00000000e-03
7.79072000e-06,-5.00000000e-03
7.79088000e-06,-5.00000000e-03
7.79104000e-06,-5.00000000e-03
7.79120000e-06,-5.00000000e-03
7.79136000e-06,-5.00000000e-03
7.79152000e-06,-5.00000000e-03
7.79168000e-06,-5.00000000e-03
7.79184000e-06,-5.00000000e-03
7.79200000e-06,-5.00000000e-03
7.79216000e-06,-5.00000000e-03
7.79232000e-06,-5.00000000e-03
7.79248000e-06,-5.00000000e-03
7.79264000e-06,-5.00000000e-03
7.79280000e-06,-5.00000000e-03
7.79296000e-06,-5.00000000e-03
7.79312000e-06,-5.00000000e-03
7.79328000e-06,-5.00000000e-03
7.79344000e-06,-5.00000000e-03
7.79360000e-06,-5.00000000e-03
7.79376000e-06,-5.00000000e-03
7.79392000e-06,-5.00000000e-03
7.79408000e-06,-5.00000000e-03
7.79424000e-06,-5.00000000e-03
7.79440000e-06,-5.00000000e-03
7.79456000e-06,-5.00000000e-03
7.79472000e-06,-3.00000000e-03
7.79488000e-06,-3.00000000e-03
7.79504000e-06,-3.00000000e-03
7.79520000e-06,-5.00000000e-03
7.79536000e-06,-5.00000000e-03
7.79552000e-06,-5.00000000e-03
7.79568000e-06,-5.00000000e-03
7.79584000e-06,-5.00000000e-03
7.79600000e-06,-5.00000000e-03
7.79616000e-06,-5.00000000e-03
7.79632000e-06,-5.00000000e-03
7.79648000e-06,-5.00000000e-03
7.79664000e-06,-5.00000000e-03
7.79680000e-06,-5.00000000e-03
7.79696000e-06,-7.00000000e-03
7.79712000e-06,-7.00000000e-03
7.79728000e-06,-7.00000000e-03
7.79744000e-06,-7.00000000e-03
7.79760000e-06,-7.00000000e-03
7.79776000e-06,-7.00000000e-03
7.79792000e-06,-7.00000000e-03
7.79808000e-06,-7.00000000e-03
7.79824000e-06,-7.00000000e-03
7.79840000e-06,-7.00000000e-03
7.79856000e-06,-7.00000000e-03
7.79872000e-06,-7.00000000e-03
7.79888000e-06,-7.00000000e-03
7.79904000e-06,-7.00000000e-03
7.79920000e-06,-7.00000000e-03
7.79936000e-06,-7.00000000e-03
7.79952000e-06,-7.00000000e-03
7.79968000e-06,-7.00000000e-03
7.79984000e-06,-5.00000000e-03
7.80000000e-06,-5.00000000e-03
7.80016000e-06,-5.00000000e-03
7.80032000e-06,-7.00000000e-03
7.80048000e-06,-7.00000000e-03
7.80064000e-06,-7.00000000e-03
7.80080000e-06,-7.00000000e-03
7.80096000e-06,-7.00000000e-03
7.80112000e-06,-7.00000000e-03
7.80128000e-06,-7.00000000e-03
7.80144000e-06,-5.00000000e-03
7.80160000e-06,-5.00000000e-03
7.80176000e-06,-5.00000000e-03
7.80192000e-06,-5.00000000e-03
7.80208000e-06,-5.00000000e-03
7.80224000e-06,-5.00000000e-03
7.80240000e-06,-5.00000000e-03
7.80256000e-06,-5.00000000e-03
7.80272000e-06,-5.00000000e-03
7.80288000e-06,-5.00000000e-03
7.80304000e-06,-5.00000000e-03
7.80320000e-06,-5.00000000e-03
7.80336000e-06,-5.00000000e-03
7.80352000e-06,-5.00000000e-03
7.80368000e-06,-5.00000000e-03
7.80384000e-06,-5.00000000e-03
7.80400000e-06,-5.00000000e-03
7.80416000e-06,-5.00000000e-03
7.80432000e-06,-5.00000000e-03
7.80448000e-06,-5.00000000e-03
7.80464000e-06,-5.00000000e-03
7.80480000e-06,-5.00000000e-03
7.80496000e-06,-5.00000000e-03
7.80512000e-06,-5.00000000e-03
7.80528000e-06,-5.00000000e-03
7.80544000e-06,-5.00000000e-03
7.80560000e-06,-5.00000000e-03
7.80576000e-06,-5.00000000e-03
7.80592000e-06,-5.00000000e-03
7.80608000e-06,-5.00000000e-03
7.80624000e-06,-7.00000000e-03
7.80640000e-06,-7.00000000e-03
7.80656000e-06,-7.00000000e-03
7.80672000e-06,-7.00000000e-03
7.80688000e-06,-7.00000000e-03
7.80704000e-06,-7.00000000e-03
7.80720000e-06,-7.00000000e-03
7.80736000e-06,-5.00000000e-03
7.80752000e-06,-5.00000000e-03
7.80768000e-06,-5.00000000e-03
7.80784000e-06,-5.00000000e-03
7.80800000e-06,-7.00000000e-03
7.80816000e-06,-7.00000000e-03
7.80832000e-06,-5.00000000e-03
7.80848000e-06,-5.00000000e-03
7.80864000e-06,-5.00000000e-03
7.80880000e-06,-5.00000000e-03
7.80896000e-06,-5.00000000e-03
7.80912000e-06,-5.00000000e-03
7.80928000e-06,-3.00000000e-03
7.80944000e-06,-3.00000000e-03
7.80960000e-06,-3.00000000e-03
7.80976000e-06,-3.00000000e-03
7.80992000e-06,-3.00000000e-03
7.81008000e-06,-3.00000000e-03
7.81024000e-06,-5.00000000e-03
7.81040000e-06,-5.00000000e-03
7.81056000e-06,-5.00000000e-03
7.81072000e-06,-5.00000000e-03
7.81088000e-06,-5.00000000e-03
7.81104000e-06,-5.00000000e-03
7.81120000e-06,-5.00000000e-03
7.81136000e-06,-5.00000000e-03
7.81152000e-06,-5.00000000e-03
7.81168000e-06,-5.00000000e-03
7.81184000e-06,-5.00000000e-03
7.81200000e-06,-5.00000000e-03
7.81216000e-06,-5.00000000e-03
7.81232000e-06,-5.00000000e-03
7.81248000e-06,-5.00000000e-03
7.81264000e-06,-5.00000000e-03
7.81280000e-06,-5.00000000e-03
7.81296000e-06,-5.00000000e-03
7.81312000e-06,-5.00000000e-03
7.81328000e-06,-5.00000000e-03
7.81344000e-06,-5.00000000e-03
7.81360000e-06,-5.00000000e-03
7.81376000e-06,-5.00000000e-03
7.81392000e-06,-5.00000000e-03
7.81408000e-06,-5.00000000e-03
7.81424000e-06,-5.00000000e-03
7.81440000e-06,-5.00000000e-03
7.81456000e-06,-5.00000000e-03
7.81472000e-06,-5.00000000e-03
7.81488000e-06,-5.00000000e-03
7.81504000e-06,-5.00000000e-03
7.81520000e-06,-5.00000000e-03
7.81536000e-06,-5.00000000e-03
7.81552000e-06,-5.00000000e-03
7.81568000e-06,-5.00000000e-03
7.81584000e-06,-5.00000000e-03
7.81600000e-06,-5.00000000e-03
7.81616000e-06,-5.00000000e-03
7.81632000e-06,-5.00000000e-03
7.81648000e-06,-5.00000000e-03
7.81664000e-06,-5.00000000e-03
7.81680000e-06,-5.00000000e-03
7.81696000e-06,-5.00000000e-03
7.81712000e-06,-7.00000000e-03
7.81728000e-06,-7.00000000e-03
7.81744000e-06,-7.00000000e-03
7.81760000e-06,-7.00000000e-03
7.81776000e-06,-7.00000000e-03
7.81792000e-06,-7.00000000e-03
7.81808000e-06,-7.00000000e-03
7.81824000e-06,-7.00000000e-03
7.81840000e-06,-7.00000000e-03
7.81856000e-06,-7.00000000e-03
7.81872000e-06,-7.00000000e-03
7.81888000e-06,-7.00000000e-03
7.81904000e-06,-7.00000000e-03
7.81920000e-06,-7.00000000e-03
7.81936000e-06,-7.00000000e-03
7.81952000e-06,-7.00000000e-03
7.81968000e-06,-7.00000000e-03
7.81984000e-06,-7.00000000e-03
7.82000000e-06,-7.00000000e-03
7.82016000e-06,-7.00000000e-03
7.82032000e-06,-7.00000000e-03
7.82048000e-06,-7.00000000e-03
7.82064000e-06,-7.00000000e-03
7.82080000e-06,-7.00000000e-03
7.82096000e-06,-7.00000000e-03
7.82112000e-06,-5.00000000e-03
7.82128000e-06,-5.00000000e-03
7.82144000e-06,-5.00000000e-03
7.82160000e-06,-5.00000000e-03
7.82176000e-06,-5.00000000e-03
7.82192000e-06,-5.00000000e-03
7.82208000e-06,-5.00000000e-03
7.82224000e-06,-5.00000000e-03
7.82240000e-06,-5.00000000e-03
7.82256000e-06,-5.00000000e-03
7.82272000e-06,-5.00000000e-03
7.82288000e-06,-5.00000000e-03
7.82304000e-06,-5.00000000e-03
7.82320000e-06,-5.00000000e-03
7.82336000e-06,-5.00000000e-03
7.82352000e-06,-5.00000000e-03
7.82368000e-06,-5.00000000e-03
7.82384000e-06,-5.00000000e-03
7.82400000e-06,-5.00000000e-03
7.82416000e-06,-5.00000000e-03
7.82432000e-06,-7.00000000e-03
7.82448000e-06,-7.00000000e-03
7.82464000e-06,-7.00000000e-03
7.82480000e-06,-5.00000000e-03
7.82496000e-06,-5.00000000e-03
7.82512000e-06,-5.00000000e-03
7.82528000e-06,-5.00000000e-03
7.82544000e-06,-3.00000000e-03
7.82560000e-06,-3.00000000e-03
7.82576000e-06,-3.00000000e-03
7.82592000e-06,-3.00000000e-03
7.82608000e-06,-3.00000000e-03
7.82624000e-06,-3.00000000e-03
7.82640000e-06,-5.00000000e-03
7.82656000e-06,-5.00000000e-03
7.82672000e-06,-5.00000000e-03
7.82688000e-06,-5.00000000e-03
7.82704000e-06,-5.00000000e-03
7.82720000e-06,-7.00000000e-03
7.82736000e-06,-7.00000000e-03
7.82752000e-06,-7.00000000e-03
7.82768000e-06,-7.00000000e-03
7.82784000e-06,-7.00000000e-03
7.82800000e-06,-7.00000000e-03
7.82816000e-06,-5.00000000e-03
7.82832000e-06,-5.00000000e-03
7.82848000e-06,-5.00000000e-03
7.82864000e-06,-5.00000000e-03
7.82880000e-06,-5.00000000e-03
7.82896000e-06,-5.00000000e-03
7.82912000e-06,-5.00000000e-03
7.82928000e-06,-5.00000000e-03
7.82944000e-06,-5.00000000e-03
7.82960000e-06,-5.00000000e-03
7.82976000e-06,-5.00000000e-03
7.82992000e-06,-5.00000000e-03
7.83008000e-06,-5.00000000e-03
7.83024000e-06,-5.00000000e-03
7.83040000e-06,-5.00000000e-03
7.83056000e-06,-5.00000000e-03
7.83072000e-06,-5.00000000e-03
7.83088000e-06,-5.00000000e-03
7.83104000e-06,-5.00000000e-03
7.83120000e-06,-5.00000000e-03
7.83136000e-06,-5.00000000e-03
7.83152000e-06,-5.00000000e-03
7.83168000e-06,-5.00000000e-03
7.83184000e-06,-5.00000000e-03
7.83200000e-06,-5.00000000e-03
7.83216000e-06,-5.00000000e-03
7.83232000e-06,-5.00000000e-03
7.83248000e-06,-5.00000000e-03
7.83264000e-06,-7.00000000e-03
7.83280000e-06,-7.00000000e-03
7.83296000e-06,-7.00000000e-03
7.83312000e-06,-7.00000000e-03
7.83328000e-06,-7.00000000e-03
7.83344000e-06,-7.00000000e-03
7.83360000e-06,-7.00000000e-03
7.83376000e-06,-7.00000000e-03
7.83392000e-06,-7.00000000e-03
7.83408000e-06,-7.00000000e-03
7.83424000e-06,-7.00000000e-03
7.83440000e-06,-7.00000000e-03
7.83456000e-06,-7.00000000e-03
7.83472000e-06,-7.00000000e-03
7.83488000e-06,-7.00000000e-03
7.83504000e-06,-7.00000000e-03
7.83520000e-06,-7.00000000e-03
7.83536000e-06,-5.00000000e-03
7.83552000e-06,-5.00000000e-03
7.83568000e-06,-5.00000000e-03
7.83584000e-06,-5.00000000e-03
7.83600000e-06,-5.00000000e-03
7.83616000e-06,-5.00000000e-03
7.83632000e-06,-5.00000000e-03
7.83648000e-06,-5.00000000e-03
7.83664000e-06,-5.00000000e-03
7.83680000e-06,-5.00000000e-03
7.83696000e-06,-5.00000000e-03
7.83712000e-06,-5.00000000e-03
7.83728000e-06,-5.00000000e-03
7.83744000e-06,-7.00000000e-03
7.83760000e-06,-7.00000000e-03
7.83776000e-06,-7.00000000e-03
7.83792000e-06,-7.00000000e-03
7.83808000e-06,-5.00000000e-03
7.83824000e-06,-5.00000000e-03
7.83840000e-06,-5.00000000e-03
7.83856000e-06,-5.00000000e-03
7.83872000e-06,-5.00000000e-03
7.83888000e-06,-5.00000000e-03
7.83904000e-06,-5.00000000e-03
7.83920000e-06,-5.00000000e-03
7.83936000e-06,-5.00000000e-03
7.83952000e-06,-5.00000000e-03
7.83968000e-06,-5.00000000e-03
7.83984000e-06,-5.00000000e-03
7.84000000e-06,-5.00000000e-03
7.84016000e-06,-5.00000000e-03
7.84032000e-06,-5.00000000e-03
7.84048000e-06,-5.00000000e-03
7.84064000e-06,-5.00000000e-03
7.84080000e-06,-5.00000000e-03
7.84096000e-06,-7.00000000e-03
7.84112000e-06,-7.00000000e-03
7.84128000e-06,-7.00000000e-03
7.84144000e-06,-7.00000000e-03
7.84160000e-06,-7.00000000e-03
7.84176000e-06,-7.00000000e-03
7.84192000e-06,-7.00000000e-03
7.84208000e-06,-7.00000000e-03
7.84224000e-06,-7.00000000e-03
7.84240000e-06,-5.00000000e-03
7.84256000e-06,-5.00000000e-03
7.84272000e-06,-5.00000000e-03
7.84288000e-06,-5.00000000e-03
7.84304000e-06,-5.00000000e-03
7.84320000e-06,-5.00000000e-03
7.84336000e-06,-7.00000000e-03
7.84352000e-06,-5.00000000e-03
7.84368000e-06,-5.00000000e-03
7.84384000e-06,-5.00000000e-03
7.84400000e-06,-5.00000000e-03
7.84416000e-06,-5.00000000e-03
7.84432000e-06,-5.00000000e-03
7.84448000e-06,-5.00000000e-03
7.84464000e-06,-5.00000000e-03
7.84480000e-06,-7.00000000e-03
7.84496000e-06,-7.00000000e-03
7.84512000e-06,-7.00000000e-03
7.84528000e-06,-7.00000000e-03
7.84544000e-06,-7.00000000e-03
7.84560000e-06,-7.00000000e-03
7.84576000e-06,-7.00000000e-03
7.84592000e-06,-7.00000000e-03
7.84608000e-06,-7.00000000e-03
7.84624000e-06,-7.00000000e-03
7.84640000e-06,-7.00000000e-03
7.84656000e-06,-7.00000000e-03
7.84672000e-06,-7.00000000e-03
7.84688000e-06,-7.00000000e-03
7.84704000e-06,-7.00000000e-03
7.84720000e-06,-7.00000000e-03
7.84736000e-06,-7.00000000e-03
7.84752000e-06,-7.00000000e-03
7.84768000e-06,-7.00000000e-03
7.84784000e-06,-7.00000000e-03
7.84800000e-06,-7.00000000e-03
7.84816000e-06,-7.00000000e-03
7.84832000e-06,-7.00000000e-03
7.84848000e-06,-7.00000000e-03
7.84864000e-06,-5.00000000e-03
7.84880000e-06,-5.00000000e-03
7.84896000e-06,-5.00000000e-03
7.84912000e-06,-5.00000000e-03
7.84928000e-06,-5.00000000e-03
7.84944000e-06,-5.00000000e-03
7.84960000e-06,-5.00000000e-03
7.84976000e-06,-5.00000000e-03
7.84992000e-06,-5.00000000e-03
7.85008000e-06,-5.00000000e-03
7.85024000e-06,-7.00000000e-03
7.85040000e-06,-7.00000000e-03
7.85056000e-06,-7.00000000e-03
7.85072000e-06,-7.00000000e-03
7.85088000e-06,-7.00000000e-03
7.85104000e-06,-7.00000000e-03
7.85120000e-06,-7.00000000e-03
7.85136000e-06,-7.00000000e-03
7.85152000e-06,-7.00000000e-03
7.85168000e-06,-7.00000000e-03
7.85184000e-06,-7.00000000e-03
7.85200000e-06,-7.00000000e-03
7.85216000e-06,-7.00000000e-03
7.85232000e-06,-5.00000000e-03
7.85248000e-06,-5.00000000e-03
7.85264000e-06,-5.00000000e-03
7.85280000e-06,-5.00000000e-03
7.85296000e-06,-5.00000000e-03
7.85312000e-06,-5.00000000e-03
7.85328000e-06,-5.00000000e-03
7.85344000e-06,-5.00000000e-03
7.85360000e-06,-5.00000000e-03
7.85376000e-06,-5.00000000e-03
7.85392000e-06,-5.00000000e-03
7.85408000e-06,-5.00000000e-03
7.85424000e-06,-5.00000000e-03
7.85440000e-06,-5.00000000e-03
7.85456000e-06,-5.00000000e-03
7.85472000e-06,-3.00000000e-03
7.85488000e-06,-3.00000000e-03
7.85504000e-06,-3.00000000e-03
7.85520000e-06,-3.00000000e-03
7.85536000e-06,-3.00000000e-03
7.85552000e-06,-3.00000000e-03
7.85568000e-06,-3.00000000e-03
7.85584000e-06,-3.00000000e-03
7.85600000e-06,-3.00000000e-03
7.85616000e-06,-5.00000000e-03
7.85632000e-06,-5.00000000e-03
7.85648000e-06,-5.00000000e-03
7.85664000e-06,-5.00000000e-03
7.85680000e-06,-5.00000000e-03
7.85696000e-06,-5.00000000e-03
7.85712000e-06,-5.00000000e-03
7.85728000e-06,-5.00000000e-03
7.85744000e-06,-5.00000000e-03
7.85760000e-06,-5.00000000e-03
7.85776000e-06,-5.00000000e-03
7.85792000e-06,-5.00000000e-03
7.85808000e-06,-5.00000000e-03
7.85824000e-06,-5.00000000e-03
7.85840000e-06,-5.00000000e-03
7.85856000e-06,-5.00000000e-03
7.85872000e-06,-7.00000000e-03
7.85888000e-06,-7.00000000e-03
7.85904000e-06,-7.00000000e-03
7.85920000e-06,-7.00000000e-03
7.85936000e-06,-9.00000000e-03
7.85952000e-06,-9.00000000e-03
7.85968000e-06,-9.00000000e-03
7.85984000e-06,-7.00000000e-03
7.86000000e-06,-7.00000000e-03
7.86016000e-06,-7.00000000e-03
7.86032000e-06,-7.00000000e-03
7.86048000e-06,-7.00000000e-03
7.86064000e-06,-7.00000000e-03
7.86080000e-06,-7.00000000e-03
7.86096000e-06,-7.00000000e-03
7.86112000e-06,-7.00000000e-03
7.86128000e-06,-7.00000000e-03
7.86144000e-06,-7.00000000e-03
7.86160000e-06,-7.00000000e-03
7.86176000e-06,-7.00000000e-03
7.86192000e-06,-7.00000000e-03
7.86208000e-06,-7.00000000e-03
7.86224000e-06,-7.00000000e-03
7.86240000e-06,-7.00000000e-03
7.86256000e-06,-7.00000000e-03
7.86272000e-06,-5.00000000e-03
7.86288000e-06,-5.00000000e-03
7.86304000e-06,-5.00000000e-03
7.86320000e-06,-5.00000000e-03
7.86336000e-06,-5.00000000e-03
7.86352000e-06,-5.00000000e-03
7.86368000e-06,-5.00000000e-03
7.86384000e-06,-5.00000000e-03
7.86400000e-06,-5.00000000e-03
7.86416000e-06,-5.00000000e-03
7.86432000e-06,-5.00000000e-03
7.86448000e-06,-5.00000000e-03
7.86464000e-06,-5.00000000e-03
7.86480000e-06,-5.00000000e-03
7.86496000e-06,-5.00000000e-03
7.86512000e-06,-5.00000000e-03
7.86528000e-06,-5.00000000e-03
7.86544000e-06,-5.00000000e-03
7.86560000e-06,-5.00000000e-03
7.86576000e-06,-5.00000000e-03
7.86592000e-06,-5.00000000e-03
7.86608000e-06,-5.00000000e-03
7.86624000e-06,-5.00000000e-03
7.86640000e-06,-5.00000000e-03
7.86656000e-06,-5.00000000e-03
7.86672000e-06,-7.00000000e-03
7.86688000e-06,-7.00000000e-03
7.86704000e-06,-7.00000000e-03
7.86720000e-06,-7.00000000e-03
7.86736000e-06,-7.00000000e-03
7.86752000e-06,-7.00000000e-03
7.86768000e-06,-7.00000000e-03
7.86784000e-06,-5.00000000e-03
7.86800000e-06,-5.00000000e-03
7.86816000e-06,-5.00000000e-03
7.86832000e-06,-5.00000000e-03
7.86848000e-06,-5.00000000e-03
7.86864000e-06,-5.00000000e-03
7.86880000e-06,-5.00000000e-03
7.86896000e-06,-5.00000000e-03
7.86912000e-06,-5.00000000e-03
7.86928000e-06,-5.00000000e-03
7.86944000e-06,-5.00000000e-03
7.86960000e-06,-5.00000000e-03
7.86976000e-06,-5.00000000e-03
7.86992000e-06,-7.00000000e-03
7.87008000e-06,-7.00000000e-03
7.87024000e-06,-7.00000000e-03
7.87040000e-06,-7.00000000e-03
7.87056000e-06,-5.00000000e-03
7.87072000e-06,-5.00000000e-03
7.87088000e-06,-5.00000000e-03
7.87104000e-06,-7.00000000e-03
7.87120000e-06,-7.00000000e-03
7.87136000e-06,-7.00000000e-03
7.87152000e-06,-5.00000000e-03
7.87168000e-06,-5.00000000e-03
7.87184000e-06,-5.00000000e-03
7.87200000e-06,-5.00000000e-03
7.87216000e-06,-5.00000000e-03
7.87232000e-06,-5.00000000e-03
7.87248000e-06,-5.00000000e-03
7.87264000e-06,-5.00000000e-03
7.87280000e-06,-5.00000000e-03
7.87296000e-06,-5.00000000e-03
7.87312000e-06,-5.00000000e-03
7.87328000e-06,-5.00000000e-03
7.87344000e-06,-7.00000000e-03
7.87360000e-06,-7.00000000e-03
7.87376000e-06,-7.00000000e-03
7.87392000e-06,-5.00000000e-03
7.87408000e-06,-5.00000000e-03
7.87424000e-06,-5.00000000e-03
7.87440000e-06,-7.00000000e-03
7.87456000e-06,-7.00000000e-03
7.87472000e-06,-5.00000000e-03
7.87488000e-06,-5.00000000e-03
7.87504000e-06,-5.00000000e-03
7.87520000e-06,-5.00000000e-03
7.87536000e-06,-5.00000000e-03
7.87552000e-06,-5.00000000e-03
7.87568000e-06,-5.00000000e-03
7.87584000e-06,-5.00000000e-03
7.87600000e-06,-5.00000000e-03
7.87616000e-06,-7.00000000e-03
7.87632000e-06,-7.00000000e-03
7.87648000e-06,-7.00000000e-03
7.87664000e-06,-7.00000000e-03
7.87680000e-06,-7.00000000e-03
7.87696000e-06,-7.00000000e-03
7.87712000e-06,-7.00000000e-03
7.87728000e-06,-7.00000000e-03
7.87744000e-06,-7.00000000e-03
7.87760000e-06,-7.00000000e-03
7.87776000e-06,-7.00000000e-03
7.87792000e-06,-5.00000000e-03
7.87808000e-06,-5.00000000e-03
7.87824000e-06,-5.00000000e-03
7.87840000e-06,-5.00000000e-03
7.87856000e-06,-5.00000000e-03
7.87872000e-06,-5.00000000e-03
7.87888000e-06,-5.00000000e-03
7.87904000e-06,-5.00000000e-03
7.87920000e-06,-5.00000000e-03
7.87936000e-06,-5.00000000e-03
7.87952000e-06,-5.00000000e-03
7.87968000e-06,-5.00000000e-03
7.87984000e-06,-5.00000000e-03
7.88000000e-06,-5.00000000e-03
7.88016000e-06,-5.00000000e-03
7.88032000e-06,-5.00000000e-03
7.88048000e-06,-5.00000000e-03
7.88064000e-06,-5.00000000e-03
7.88080000e-06,-5.00000000e-03
7.88096000e-06,-5.00000000e-03
7.88112000e-06,-5.00000000e-03
7.88128000e-06,-5.00000000e-03
7.88144000e-06,-5.00000000e-03
7.88160000e-06,-5.00000000e-03
7.88176000e-06,-5.00000000e-03
7.88192000e-06,-5.00000000e-03
7.88208000e-06,-5.00000000e-03
7.88224000e-06,-5.00000000e-03
7.88240000e-06,-5.00000000e-03
7.88256000e-06,-7.00000000e-03
7.88272000e-06,-7.00000000e-03
7.88288000e-06,-7.00000000e-03
7.88304000e-06,-7.00000000e-03
7.88320000e-06,-7.00000000e-03
7.88336000e-06,-7.00000000e-03
7.88352000e-06,-7.00000000e-03
7.88368000e-06,-7.00000000e-03
7.88384000e-06,-7.00000000e-03
7.88400000e-06,-7.00000000e-03
7.88416000e-06,-7.00000000e-03
7.88432000e-06,-7.00000000e-03
7.88448000e-06,-7.00000000e-03
7.88464000e-06,-7.00000000e-03
7.88480000e-06,-7.00000000e-03
7.88496000e-06,-7.00000000e-03
7.88512000e-06,-7.00000000e-03
7.88528000e-06,-7.00000000e-03
7.88544000e-06,-7.00000000e-03
7.88560000e-06,-7.00000000e-03
7.88576000e-06,-7.00000000e-03
7.88592000e-06,-7.00000000e-03
7.88608000e-06,-7.00000000e-03
7.88624000e-06,-7.00000000e-03
7.88640000e-06,-7.00000000e-03
7.88656000e-06,-7.00000000e-03
7.88672000e-06,-7.00000000e-03
7.88688000e-06,-7.00000000e-03
7.88704000e-06,-7.00000000e-03
7.88720000e-06,-7.00000000e-03
7.88736000e-06,-7.00000000e-03
7.88752000e-06,-7.00000000e-03
7.88768000e-06,-7.00000000e-03
7.88784000e-06,-7.00000000e-03
7.88800000e-06,-5.00000000e-03
7.88816000e-06,-5.00000000e-03
7.88832000e-06,-5.00000000e-03
7.88848000e-06,-5.00000000e-03
7.88864000e-06,-5.00000000e-03
7.88880000e-06,-5.00000000e-03
7.88896000e-06,-5.00000000e-03
7.88912000e-06,-5.00000000e-03
7.88928000e-06,-5.00000000e-03
7.88944000e-06,-5.00000000e-03
7.88960000e-06,-5.00000000e-03
7.88976000e-06,-5.00000000e-03
7.88992000e-06,-5.00000000e-03
7.89008000e-06,-5.00000000e-03
7.89024000e-06,-5.00000000e-03
7.89040000e-06,-7.00000000e-03
7.89056000e-06,-7.00000000e-03
7.89072000e-06,-7.00000000e-03
7.89088000e-06,-7.00000000e-03
7.89104000e-06,-7.00000000e-03
7.89120000e-06,-7.00000000e-03
7.89136000e-06,-7.00000000e-03
7.89152000e-06,-7.00000000e-03
7.89168000e-06,-7.00000000e-03
7.89184000e-06,-7.00000000e-03
7.89200000e-06,-7.00000000e-03
7.89216000e-06,-7.00000000e-03
7.89232000e-06,-5.00000000e-03
7.89248000e-06,-5.00000000e-03
7.89264000e-06,-5.00000000e-03
7.89280000e-06,-5.00000000e-03
7.89296000e-06,-5.00000000e-03
7.89312000e-06,-5.00000000e-03
7.89328000e-06,-5.00000000e-03
7.89344000e-06,-5.00000000e-03
7.89360000e-06,-5.00000000e-03
7.89376000e-06,-5.00000000e-03
7.89392000e-06,-5.00000000e-03
7.89408000e-06,-5.00000000e-03
7.89424000e-06,-5.00000000e-03
7.89440000e-06,-5.00000000e-03
7.89456000e-06,-5.00000000e-03
7.89472000e-06,-5.00000000e-03
7.89488000e-06,-5.00000000e-03
7.89504000e-06,-5.00000000e-03
7.89520000e-06,-7.00000000e-03
7.89536000e-06,-7.00000000e-03
7.89552000e-06,-7.00000000e-03
7.89568000e-06,-7.00000000e-03
7.89584000e-06,-7.00000000e-03
7.89600000e-06,-7.00000000e-03
7.89616000e-06,-7.00000000e-03
7.89632000e-06,-5.00000000e-03
7.89648000e-06,-5.00000000e-03
7.89664000e-06,-7.00000000e-03
7.89680000e-06,-7.00000000e-03
7.89696000e-06,-7.00000000e-03
7.89712000e-06,-7.00000000e-03
7.89728000e-06,-7.00000000e-03
7.89744000e-06,-7.00000000e-03
7.89760000e-06,-7.00000000e-03
7.89776000e-06,-7.00000000e-03
7.89792000e-06,-7.00000000e-03
7.89808000e-06,-7.00000000e-03
7.89824000e-06,-5.00000000e-03
7.89840000e-06,-5.00000000e-03
7.89856000e-06,-5.00000000e-03
7.89872000e-06,-5.00000000e-03
7.89888000e-06,-5.00000000e-03
7.89904000e-06,-5.00000000e-03
7.89920000e-06,-5.00000000e-03
7.89936000e-06,-5.00000000e-03
7.89952000e-06,-5.00000000e-03
7.89968000e-06,-5.00000000e-03
7.89984000e-06,-5.00000000e-03
7.90000000e-06,-5.00000000e-03
7.90016000e-06,-7.00000000e-03
7.90032000e-06,-7.00000000e-03
7.90048000e-06,-7.00000000e-03
7.90064000e-06,-7.00000000e-03
7.90080000e-06,-5.00000000e-03
7.90096000e-06,-5.00000000e-03
7.90112000e-06,-5.00000000e-03
7.90128000e-06,-5.00000000e-03
